feature_a,feature_b,correlation
bwd_header_size_max,fwd_data_pkts_tot,0.010279484614047511
bwd_iat.avg,fwd_URG_flag_count,0.010279002445000341
fwd_iat.avg,flow_ECE_flag_count,0.010259053768211821
active.tot,bwd_pkts_payload.tot,0.010234638852914023
flow_RST_flag_count,bwd_data_pkts_tot,0.01017419692123946
bwd_pkts_payload.tot,flow_ECE_flag_count,0.010089876687575472
flow_pkts_payload.min,fwd_pkts_tot,0.010076152398913681
bwd_iat.tot,id.orig_p,0.010016364578131239
fwd_last_window_size,flow_pkts_payload.tot,0.009989424608590241
fwd_last_window_size,bwd_subflow_bytes,0.009989020277060867
fwd_iat.std,flow_pkts_payload.tot,0.009981079172514905
flow_iat.tot,bwd_pkts_payload.tot,0.009888715793279915
bwd_pkts_payload.tot,flow_duration,0.009881430839071285
fwd_last_window_size,bwd_iat.std,0.009850460510537467
fwd_iat.tot,bwd_pkts_payload.tot,0.009820950672048072
down_up_ratio,fwd_data_pkts_tot,0.009793897887226144
active.max,bwd_iat.min,0.00975897451013728
fwd_last_window_size,flow_iat.min,0.009753289098671857
fwd_bulk_bytes,flow_iat.tot,0.009748221875025222
fwd_bulk_bytes,flow_duration,0.009743291763449095
active.avg,bwd_iat.min,0.009721768123595225
fwd_bulk_bytes,fwd_iat.tot,0.009700352038607462
flow_pkts_payload.tot,flow_CWR_flag_count,0.009654688795345975
active.avg,fwd_bulk_bytes,0.009646229421535361
fwd_URG_flag_count,fwd_data_pkts_tot,0.009643115184741815
fwd_last_window_size,active.min,0.009633059891619009
fwd_bulk_rate,flow_pkts_payload.tot,0.009632774066212876
flow_ECE_flag_count,fwd_header_size_min,0.009602421137894031
bwd_subflow_bytes,fwd_header_size_min,0.009586881630491552
fwd_bulk_rate,bwd_iat.tot,0.00955419167606858
fwd_pkts_payload.avg,bwd_data_pkts_tot,0.009540390232771236
active.min,fwd_bulk_rate,0.009522392583400222
active.max,flow_pkts_payload.min,0.009474669060082552
bwd_iat.std,bwd_iat.min,0.009426825983988621
idle.tot,fwd_bulk_bytes,0.009374026829829173
flow_SYN_flag_count,fwd_data_pkts_tot,0.009312296014988425
bwd_bulk_bytes,flow_ECE_flag_count,0.009296402924912529
active.tot,flow_pkts_payload.std,0.009269182414195762
idle.tot,bwd_pkts_payload.tot,0.009253053488147072
fwd_bulk_bytes,fwd_pkts_per_sec,0.009250153858476245
fwd_bulk_bytes,flow_pkts_per_sec,0.009249140356280605
fwd_bulk_bytes,bwd_pkts_per_sec,0.00924806320723778
flow_iat.min,fwd_pkts_payload.avg,0.009226019144315756
fwd_PSH_flag_count,id.resp_p,0.00922420677817575
bwd_bulk_packets,fwd_pkts_payload.avg,0.009221009832633603
bwd_pkts_payload.tot,flow_CWR_flag_count,0.009116306413524058
bwd_bulk_rate,fwd_URG_flag_count,0.009092933246055456
active.tot,bwd_subflow_bytes,0.009080751415250138
fwd_subflow_bytes,flow_iat.avg,0.009040571918513863
bwd_iat.tot,flow_ECE_flag_count,0.008972852860566956
bwd_bulk_bytes,bwd_iat.std,0.008934474935144
fwd_bulk_bytes,payload_bytes_per_second,0.008920641823754877
active.std,fwd_bulk_rate,0.008897747682482514
fwd_last_window_size,bwd_subflow_pkts,0.008850870320636542
fwd_iat.avg,flow_CWR_flag_count,0.008844632371586308
flow_pkts_payload.tot,fwd_header_size_min,0.00878025116660109
bwd_subflow_pkts,flow_iat.tot,0.008759219395658692
bwd_subflow_pkts,flow_duration,0.008746198544758936
active.std,fwd_header_size_min,0.008718165598738599
bwd_subflow_pkts,fwd_iat.tot,0.008690767765773263
bwd_iat.tot,id.resp_p,0.008663389032483919
bwd_pkts_payload.tot,id.orig_p,0.008658236195486323
flow_pkts_payload.min,flow_CWR_flag_count,0.008611925898063604
active.min,id.resp_p,0.008607443019122417
bwd_bulk_bytes,flow_CWR_flag_count,0.008589537359585953
bwd_bulk_packets,fwd_pkts_payload.tot,0.00857865982289733
active.tot,bwd_bulk_rate,0.008573210667230814
flow_iat.std,flow_pkts_payload.tot,0.008562213222955289
bwd_bulk_packets,fwd_pkts_per_sec,0.008551909286983917
bwd_bulk_packets,flow_pkts_per_sec,0.008550300725375905
bwd_bulk_packets,bwd_pkts_per_sec,0.008548633392899263
flow_iat.avg,flow_pkts_payload.min,0.008547212028916383
idle.min,bwd_bulk_packets,0.008541187985320518
fwd_iat.min,fwd_header_size_tot,0.008503886914030088
flow_pkts_payload.min,flow_ECE_flag_count,0.008481279372767377
active.avg,bwd_iat.tot,0.00844549344135945
fwd_URG_flag_count,bwd_PSH_flag_count,0.008432921927877403
active.min,bwd_pkts_payload.min,0.008351217670237878
fwd_last_window_size,fwd_pkts_tot,0.008329986540161613
bwd_iat.std,down_up_ratio,0.00825069860426476
bwd_bulk_packets,bwd_iat.tot,0.008231534051190367
bwd_bulk_packets,payload_bytes_per_second,0.008228346391047608
flow_iat.min,fwd_pkts_payload.min,0.008105941959214382
bwd_pkts_payload.tot,fwd_header_size_min,0.00807599091330702
bwd_subflow_bytes,bwd_iat.tot,0.008075553925295622
idle.min,bwd_bulk_bytes,0.008061637320091712
fwd_pkts_payload.avg,bwd_header_size_min,0.0079733681455326
fwd_subflow_bytes,bwd_pkts_payload.min,0.007955389667982059
active.tot,fwd_bulk_bytes,0.007941741056853526
active.std,bwd_bulk_rate,0.007915321942626601
flow_iat.min,flow_pkts_payload.tot,0.007894946829749148
fwd_last_window_size,flow_iat.avg,0.007878340961248568
idle.tot,bwd_subflow_pkts,0.007834024888204352
active.tot,id.resp_p,0.007832023164652188
fwd_last_window_size,fwd_pkts_per_sec,0.007776955029597633
fwd_last_window_size,flow_pkts_per_sec,0.007769543787775043
fwd_last_window_size,bwd_pkts_per_sec,0.007762079736632983
fwd_bulk_packets,flow_iat.avg,0.007754213931595701
fwd_last_window_size,active.tot,0.007696493939616864
fwd_bulk_rate,bwd_data_pkts_tot,0.007693326061780181
flow_iat.avg,flow_pkts_payload.tot,0.007675881741605958
active.max,fwd_URG_flag_count,0.007631060354929943
active.tot,bwd_bulk_packets,0.007583597021500911
bwd_pkts_payload.std,flow_RST_flag_count,0.007552435266010774
bwd_bulk_bytes,fwd_pkts_per_sec,0.007517296671007808
bwd_bulk_bytes,flow_pkts_per_sec,0.007515804483812801
bwd_bulk_bytes,bwd_pkts_per_sec,0.0075142606442103995
fwd_iat.std,bwd_pkts_payload.tot,0.007431789631470367
idle.std,down_up_ratio,0.0074178403315058655
fwd_bulk_bytes,flow_ECE_flag_count,0.007399575110028345
bwd_subflow_pkts,fwd_URG_flag_count,0.007363216706575849
bwd_iat.tot,flow_CWR_flag_count,0.007348798204427833
fwd_URG_flag_count,fwd_pkts_tot,0.007310733877864843
bwd_pkts_payload.min,fwd_data_pkts_tot,0.007269840573258517
bwd_bulk_bytes,payload_bytes_per_second,0.007230653409955117
bwd_bulk_rate,id.resp_p,0.007221568314042604
active.tot,bwd_bulk_bytes,0.007161716057752287
fwd_pkts_payload.tot,fwd_header_size_min,0.007156162918972768
fwd_bulk_bytes,id.orig_p,0.007139445786023111
bwd_pkts_payload.tot,fwd_pkts_payload.avg,0.007078392361731785
bwd_subflow_bytes,bwd_pkts_payload.min,0.007016701463965006
fwd_iat.min,down_up_ratio,0.006909010718389485
fwd_bulk_bytes,flow_CWR_flag_count,0.006853338201231963
fwd_iat.min,fwd_pkts_per_sec,0.006841381407190241
fwd_iat.min,flow_pkts_per_sec,0.006840634782727462
fwd_iat.min,bwd_pkts_per_sec,0.0068398410849595
idle.min,fwd_pkts_payload.max,0.006805423364069994
flow_ECE_flag_count,fwd_data_pkts_tot,0.006762371199651761
bwd_iat.avg,flow_pkts_payload.min,0.006754364628317077
bwd_iat.avg,bwd_pkts_payload.tot,0.006750637826924546
bwd_bulk_packets,id.orig_p,0.00671528126001816
active.max,flow_RST_flag_count,0.0066833761667001446
payload_bytes_per_second,fwd_iat.min,0.006598680799907959
bwd_subflow_bytes,fwd_iat.std,0.006590906058084258
bwd_bulk_packets,fwd_bulk_packets,0.006574810342291606
active.min,bwd_pkts_payload.tot,0.006534127513761708
fwd_iat.min,fwd_pkts_payload.avg,0.006520805532160918
fwd_bulk_rate,flow_iat.tot,0.006520058108962696
fwd_bulk_rate,flow_duration,0.006516494839010773
idle.tot,fwd_bulk_rate,0.006512155439979173
fwd_bulk_rate,fwd_iat.tot,0.0064943889203222145
bwd_iat.min,fwd_iat.std,0.0064603227453041605
fwd_last_window_size,bwd_iat.tot,0.006424193641686075
idle.std,bwd_pkts_payload.min,0.006405019021979462
fwd_pkts_payload.avg,fwd_pkts_tot,0.006363200348385078
active.avg,bwd_pkts_payload.min,0.006335502012777016
fwd_bulk_rate,id.orig_p,0.006320529350700532
fwd_iat.min,fwd_pkts_payload.min,0.0062898785611992004
fwd_bulk_packets,fwd_iat.avg,0.006275864941041686
flow_CWR_flag_count,fwd_data_pkts_tot,0.0062719661179163975
flow_iat.min,fwd_pkts_payload.max,0.0062284881884479655
bwd_subflow_bytes,bwd_iat.avg,0.006123748511000283
fwd_iat.min,flow_pkts_payload.std,0.006111476819015822
flow_iat.std,bwd_pkts_payload.tot,0.006102557941533343
bwd_iat.min,bwd_pkts_payload.max,0.0060940281274944
flow_iat.tot,flow_ECE_flag_count,0.006040531723659826
flow_ECE_flag_count,flow_duration,0.006021370585389353
fwd_pkts_payload.tot,flow_ECE_flag_count,0.006011979791903036
fwd_iat.avg,flow_pkts_payload.std,0.006004472671011368
fwd_iat.avg,flow_pkts_payload.tot,0.0059290980426190045
fwd_pkts_payload.tot,fwd_URG_flag_count,0.005914301962187827
payload_bytes_per_second,fwd_pkts_payload.max,0.005804101319812437
fwd_pkts_payload.tot,flow_CWR_flag_count,0.005790840580647923
bwd_PSH_flag_count,down_up_ratio,0.00571809651382175
bwd_iat.min,fwd_iat.max,0.005692235235245448
bwd_bulk_bytes,id.orig_p,0.005662774521188394
bwd_bulk_packets,flow_iat.tot,0.005658477785201262
bwd_bulk_packets,flow_duration,0.005651065206626299
bwd_bulk_packets,fwd_iat.tot,0.0056164862321929545
active.avg,id.resp_p,0.00555636259215871
fwd_last_window_size,fwd_URG_flag_count,0.005554753155639774
bwd_bulk_bytes,bwd_iat.tot,0.0055467406887123975
flow_ACK_flag_count,flow_RST_flag_count,0.00553707630089578
idle.max,flow_pkts_payload.std,0.005513821483084486
fwd_pkts_tot,id.resp_p,0.005481084516127462
bwd_bulk_packets,fwd_iat.std,0.005458524007994223
flow_iat.min,fwd_iat.std,0.005450374425564013
idle.std,fwd_URG_flag_count,0.00536581534087443
active.min,fwd_iat.min,0.0053628617826675965
bwd_subflow_bytes,flow_pkts_payload.min,0.00534924571387417
bwd_subflow_bytes,flow_iat.tot,0.0053179609453604
bwd_subflow_bytes,flow_duration,0.005308989653411483
fwd_URG_flag_count,fwd_header_size_min,0.005308923296214017
bwd_bulk_rate,fwd_bulk_bytes,0.005305181025947309
fwd_bulk_bytes,flow_RST_flag_count,0.005304096525892699
bwd_subflow_bytes,fwd_iat.tot,0.005270104673346776
fwd_bulk_bytes,flow_iat.avg,0.005212424689539658
fwd_iat.tot,bwd_pkts_payload.min,0.005212245994115413
bwd_iat.tot,bwd_iat.min,0.005202288171929035
fwd_URG_flag_count,flow_ACK_flag_count,0.005202108501234681
active.tot,fwd_header_size_min,0.005190933914861226
flow_ECE_flag_count,id.resp_p,0.0051439758913905806
idle.tot,bwd_bulk_packets,0.005091713277234919
active.min,fwd_bulk_bytes,0.0050884730328981855
active.min,bwd_bulk_packets,0.005005400289364731
flow_pkts_payload.tot,flow_RST_flag_count,0.005003840479360902
fwd_bulk_bytes,bwd_header_size_min,0.004961894829028472
fwd_bulk_rate,flow_CWR_flag_count,0.004946098332044086
bwd_subflow_bytes,flow_iat.std,0.004918839117601013
flow_iat.tot,flow_CWR_flag_count,0.00489161242634123
bwd_bulk_packets,bwd_iat.avg,0.004880185550333914
flow_CWR_flag_count,flow_duration,0.004869791885589843
fwd_iat.min,flow_pkts_payload.min,0.004855571994460105
bwd_pkts_payload.min,bwd_header_size_tot,0.00484219309009215
fwd_bulk_rate,bwd_subflow_bytes,0.004806041243282129
fwd_bulk_packets,bwd_bulk_bytes,0.004783500136287977
fwd_subflow_bytes,fwd_iat.avg,0.004781513336429502
bwd_bulk_bytes,fwd_pkts_payload.tot,0.00477165051522208
active.max,bwd_pkts_payload.min,0.004766158751649744
fwd_last_window_size,idle.std,0.004763717546328217
bwd_bulk_bytes,fwd_iat.std,0.004730420916074041
idle.tot,flow_ECE_flag_count,0.004684395471328868
bwd_bulk_packets,fwd_data_pkts_tot,0.00465715085518336
fwd_bulk_packets,bwd_header_size_min,0.004633905664394041
idle.tot,bwd_subflow_bytes,0.004555667999621723
bwd_iat.min,id.orig_p,0.004531671297553277
fwd_bulk_rate,flow_pkts_payload.min,0.004525136433378789
bwd_bulk_packets,flow_iat.std,0.004501102288477717
bwd_iat.min,bwd_header_size_min,0.004460564562023384
bwd_iat.min,fwd_header_size_max,0.004453972212879874
bwd_init_window_size,flow_iat.min,0.004438387293037033
bwd_pkts_payload.min,flow_CWR_flag_count,0.004387172149557943
fwd_pkts_payload.max,id.orig_p,0.004368763090080226
bwd_iat.std,bwd_pkts_payload.min,0.0043501992521197035
fwd_iat.tot,flow_ECE_flag_count,0.004326232946824844
bwd_pkts_payload.min,flow_ECE_flag_count,0.004320616909301439
fwd_subflow_pkts,flow_iat.min,0.004320119418615501
fwd_bulk_bytes,fwd_iat.avg,0.004319418863859752
fwd_bulk_rate,bwd_pkts_payload.tot,0.004310581462213082
bwd_iat.min,fwd_iat.min,0.004302776265126737
fwd_header_size_min,fwd_data_pkts_tot,0.004278296734241686
bwd_pkts_payload.min,bwd_pkts_tot,0.004244570805215082
bwd_iat.tot,flow_pkts_payload.min,0.004230988429228805
fwd_last_window_size,fwd_iat.avg,0.004148418775456464
bwd_pkts_tot,id.resp_p,0.004071857179935462
down_up_ratio,fwd_pkts_tot,0.004033406702505501
flow_RST_flag_count,bwd_pkts_tot,0.00399154255630993
bwd_iat.min,fwd_PSH_flag_count,0.003978812909726152
flow_iat.min,flow_FIN_flag_count,0.003964674529813427
fwd_last_window_size,bwd_pkts_payload.avg,0.003947895128744086
idle.tot,flow_CWR_flag_count,0.003931400204373629
bwd_bulk_bytes,flow_RST_flag_count,0.0039072049565552405
fwd_header_size_tot,down_up_ratio,0.0038471658392458126
active.min,bwd_bulk_bytes,0.00382097156261082
fwd_bulk_rate,flow_ECE_flag_count,0.0038101622146586764
fwd_iat.min,fwd_header_size_min,0.0037920393498363674
bwd_bulk_bytes,flow_iat.tot,0.003788572212520114
bwd_bulk_bytes,flow_duration,0.003781197445787407
bwd_bulk_bytes,flow_iat.std,0.003779140348123585
flow_iat.tot,fwd_URG_flag_count,0.0037722678095677047
fwd_URG_flag_count,flow_duration,0.0037712767059485783
bwd_bulk_bytes,fwd_iat.tot,0.0037591352347596616
fwd_iat.tot,fwd_URG_flag_count,0.00374331643291737
bwd_pkts_payload.tot,flow_RST_flag_count,0.0037314125725286754
fwd_last_window_size,fwd_data_pkts_tot,0.003716502341334278
bwd_subflow_bytes,fwd_URG_flag_count,0.003692817937232686
idle.tot,fwd_URG_flag_count,0.0036821040148868663
active.avg,fwd_iat.min,0.0036486472721125266
flow_iat.min,bwd_pkts_payload.std,0.0036427875085664227
active.min,bwd_iat.min,0.0036168404202394774
fwd_last_window_size,flow_iat.tot,0.0035962964091668563
active.avg,flow_RST_flag_count,0.003595109491199068
fwd_last_window_size,flow_duration,0.003590879905530708
bwd_bulk_bytes,bwd_iat.avg,0.003578698858511322
fwd_URG_flag_count,bwd_pkts_tot,0.003568408901091244
fwd_last_window_size,fwd_iat.tot,0.003558394077071682
fwd_iat.tot,flow_CWR_flag_count,0.003533978613906672
active.std,id.orig_p,0.003530474534753599
active.max,id.resp_p,0.0035272923450059964
fwd_pkts_payload.avg,bwd_pkts_tot,0.0035078395638636047
bwd_iat.min,flow_duration,0.003492776838006884
flow_iat.tot,bwd_iat.min,0.0034926741596777657
fwd_subflow_bytes,flow_pkts_payload.min,0.0034683799238328017
fwd_iat.min,fwd_pkts_payload.max,0.003464103283424533
bwd_subflow_bytes,id.resp_p,0.003461056478765534
idle.tot,bwd_iat.min,0.0034438214153083794
flow_FIN_flag_count,down_up_ratio,0.00340195122401042
fwd_URG_flag_count,bwd_header_size_tot,0.0033477528220855826
fwd_subflow_bytes,bwd_iat.min,0.0033026230505835987
bwd_iat.min,bwd_header_size_max,0.003300818556346238
idle.std,fwd_iat.min,0.003295573841767045
bwd_header_size_min,fwd_data_pkts_tot,0.003270843988259192
fwd_URG_flag_count,bwd_data_pkts_tot,0.003268933107949308
active.tot,fwd_bulk_rate,0.0032498921904417703
bwd_bulk_bytes,fwd_data_pkts_tot,0.003221607327867087
idle.tot,bwd_bulk_bytes,0.003164104579518265
bwd_PSH_flag_count,id.resp_p,0.0031512868113460508
bwd_bulk_packets,flow_pkts_payload.min,0.003137110601080118
fwd_iat.avg,bwd_pkts_payload.tot,0.003054189309133719
bwd_iat.tot,fwd_pkts_payload.avg,0.00305410766301838
flow_iat.avg,bwd_pkts_payload.tot,0.0030474919796524926
bwd_bulk_packets,fwd_bulk_bytes,0.003024138799170325
flow_CWR_flag_count,id.resp_p,0.0030120573965366952
bwd_subflow_pkts,flow_iat.min,0.002974028782715846
bwd_bulk_packets,flow_RST_flag_count,0.0029455350947198418
bwd_header_size_tot,id.resp_p,0.0029283748533183982
flow_CWR_flag_count,fwd_URG_flag_count,0.0029005413293195607
fwd_last_window_size,idle.tot,0.002897933185942073
bwd_iat.max,id.resp_p,0.0028791888084965193
flow_ECE_flag_count,fwd_URG_flag_count,0.0028565389016815576
flow_iat.min,bwd_iat.tot,0.002852975086909442
bwd_bulk_bytes,flow_pkts_payload.min,0.002814619757686726
flow_iat.min,id.resp_p,0.00279192911752433
flow_pkts_payload.min,bwd_data_pkts_tot,0.002764606781632137
bwd_iat.max,bwd_pkts_payload.min,0.002762784436344266
fwd_iat.min,flow_pkts_payload.max,0.0027550391384729756
flow_iat.min,fwd_pkts_payload.std,0.002736156388661952
bwd_iat.min,id.resp_p,0.0027218410334001767
fwd_bulk_bytes,flow_pkts_payload.min,0.0027153075301288897
bwd_bulk_rate,bwd_pkts_payload.min,0.0027048790669744315
flow_pkts_payload.min,bwd_pkts_payload.tot,0.002653963414091799
bwd_pkts_payload.avg,fwd_header_size_min,0.0026425780354364776
fwd_last_window_size,fwd_pkts_payload.std,0.002610787692409521
active.tot,fwd_URG_flag_count,0.0026084020275276374
active.max,fwd_iat.min,0.0025983580631677304
flow_iat.min,bwd_pkts_payload.max,0.0025884714507654343
bwd_iat.tot,fwd_URG_flag_count,0.0025114090056921755
bwd_iat.tot,down_up_ratio,0.002460330724369208
bwd_iat.min,fwd_header_size_tot,0.0024281395437215896
fwd_bulk_rate,bwd_bulk_packets,0.002422392915890792
active.tot,bwd_pkts_payload.min,0.0023971612185661037
fwd_bulk_rate,down_up_ratio,0.002375876908757331
bwd_iat.std,id.resp_p,0.0023647791450511005
bwd_bulk_packets,fwd_iat.avg,0.002321107013775449
idle.std,active.min,0.002304759735970506
fwd_last_window_size,bwd_pkts_payload.max,0.0022960528697855385
bwd_iat.avg,down_up_ratio,0.0022822273736511295
fwd_subflow_bytes,flow_iat.min,0.0022799963480739775
fwd_iat.min,fwd_header_size_max,0.002267165931821258
fwd_subflow_bytes,fwd_iat.std,0.002248282981195858
fwd_last_window_size,bwd_init_window_size,0.002234096085576588
fwd_last_window_size,fwd_pkts_payload.tot,0.002221534577403958
flow_pkts_payload.tot,fwd_URG_flag_count,0.002200151375123154
active.min,bwd_iat.tot,0.0021786598530831136
flow_iat.min,fwd_URG_flag_count,0.00216115511564092
bwd_iat.min,fwd_URG_flag_count,0.0021409683221217004
active.tot,fwd_pkts_payload.avg,0.002121459078059349
active.tot,bwd_iat.min,0.0021204871682301593
fwd_bulk_packets,fwd_URG_flag_count,0.0020927978332254595
bwd_bulk_packets,flow_iat.avg,0.0020908673060426146
bwd_iat.tot,bwd_pkts_payload.min,0.0020720391035742064
fwd_bulk_rate,bwd_pkts_payload.min,0.0020615181624801288
flow_ACK_flag_count,id.resp_p,0.0020506236374537887
active.std,fwd_URG_flag_count,0.002049522387889394
fwd_last_window_size,bwd_iat.min,0.002045825312165088
flow_iat.min,bwd_iat.std,0.002041616400590331
fwd_pkts_payload.tot,bwd_header_size_min,0.0019825787385177713
fwd_iat.max,flow_pkts_payload.std,0.0019680602786297154
fwd_last_window_size,fwd_iat.min,0.0018786207666905098
bwd_subflow_bytes,fwd_iat.avg,0.0018686721472402701
bwd_bulk_bytes,fwd_iat.avg,0.0018212041101832105
active.std,bwd_pkts_payload.min,0.0018127438002217091
bwd_bulk_bytes,fwd_bulk_bytes,0.0018118086509166871
fwd_bulk_packets,down_up_ratio,0.0017796470741809481
fwd_bulk_bytes,down_up_ratio,0.0017638381679972628
fwd_iat.min,flow_pkts_payload.avg,0.001763250393973105
fwd_bulk_packets,flow_RST_flag_count,0.0016878604507362318
flow_pkts_payload.tot,bwd_pkts_payload.min,0.001680000524293721
fwd_iat.min,flow_FIN_flag_count,0.0016794840061518839
flow_RST_flag_count,bwd_header_size_tot,0.0016686511733296093
idle.min,fwd_subflow_bytes,0.001657313408309223
fwd_pkts_payload.tot,down_up_ratio,0.0016538485273477456
bwd_pkts_payload.tot,bwd_pkts_payload.min,0.0016402792962047661
fwd_data_pkts_tot,id.resp_p,0.0016249681735298015
fwd_bulk_rate,fwd_URG_flag_count,0.0016026084167989347
fwd_iat.min,flow_pkts_payload.tot,0.0015642094992422868
fwd_last_window_size,idle.min,0.0015631991060323033
fwd_iat.min,id.orig_p,0.001558958474837379
bwd_pkts_payload.tot,fwd_URG_flag_count,0.001555611495714513
fwd_bulk_rate,bwd_bulk_bytes,0.0015442100937859138
bwd_bulk_bytes,flow_iat.avg,0.001499140613869714
bwd_bulk_rate,fwd_pkts_payload.avg,0.0014989999586087679
flow_pkts_payload.tot,id.resp_p,0.0014930707677727562
bwd_pkts_payload.tot,id.resp_p,0.0014809693522761023
flow_iat.tot,bwd_pkts_payload.min,0.0014763063656555808
bwd_pkts_payload.min,flow_duration,0.001474799496096237
flow_iat.min,fwd_PSH_flag_count,0.001466383433705866
fwd_iat.min,fwd_PSH_flag_count,0.0013951906445744894
fwd_init_window_size,flow_iat.min,0.0013590401476732458
active.std,flow_iat.min,0.0013515946363449314
fwd_bulk_rate,id.resp_p,0.0013354080476327657
bwd_init_window_size,fwd_iat.min,0.0013272831271174705
bwd_data_pkts_tot,id.resp_p,0.0012899858678650815
idle.tot,bwd_pkts_payload.min,0.0012792317789534374
bwd_iat.min,bwd_pkts_payload.std,0.001274489718701755
fwd_subflow_pkts,fwd_iat.min,0.0012612697717099101
fwd_bulk_bytes,fwd_URG_flag_count,0.0012546474037519264
bwd_iat.min,fwd_pkts_tot,0.0012527978143024973
flow_iat.min,flow_CWR_flag_count,0.0012232104032439263
flow_RST_flag_count,fwd_header_size_tot,0.0012184657256838944
fwd_bulk_packets,id.resp_p,0.0012163844692130426
bwd_bulk_packets,bwd_pkts_payload.min,0.0011921750858960739
fwd_subflow_bytes,fwd_iat.min,0.0011858254519850591
bwd_bulk_rate,flow_iat.min,0.0011836730596138
fwd_last_window_size,bwd_pkts_payload.std,0.0011776925459983621
bwd_bulk_rate,bwd_iat.min,0.0011678626318968727
bwd_bulk_packets,fwd_URG_flag_count,0.0011600073897073504
bwd_bulk_packets,id.resp_p,0.0011536687567325048
bwd_bulk_bytes,bwd_pkts_payload.min,0.001151408244461032
active.tot,bwd_header_size_min,0.0011229444452854499
bwd_subflow_bytes,flow_iat.avg,0.0010977668639040327
fwd_iat.min,bwd_header_size_min,0.0010946857548993748
flow_iat.min,flow_ACK_flag_count,0.0010596055179779619
bwd_bulk_bytes,id.resp_p,0.0010588417847208268
flow_iat.min,bwd_PSH_flag_count,0.0010523997154577658
fwd_init_window_size,fwd_iat.min,0.0010343618677304397
flow_iat.max,flow_pkts_payload.std,0.001028152857784945
bwd_bulk_bytes,fwd_URG_flag_count,0.0010196743785914702
fwd_bulk_bytes,id.resp_p,0.0009871011242472527
idle.std,flow_pkts_payload.min,0.0009394649645999769
fwd_iat.min,fwd_URG_flag_count,0.0009279258151654809
bwd_iat.min,fwd_iat.tot,0.0009210032039933255
flow_iat.min,flow_pkts_payload.max,0.0008917654313670961
fwd_last_window_size,fwd_subflow_pkts,0.0008916974536525999
active.std,fwd_pkts_payload.avg,0.0008866851900345364
fwd_iat.min,bwd_PSH_flag_count,0.0008724988898120503
fwd_iat.min,fwd_pkts_payload.std,0.0008295585992129934
fwd_bulk_bytes,bwd_pkts_payload.min,0.0008183878920289478
bwd_iat.min,bwd_PSH_flag_count,0.0008091736256935339
bwd_iat.min,flow_SYN_flag_count,0.0008027766454652026
active.std,flow_pkts_payload.min,0.0007956756939888017
flow_iat.min,flow_ECE_flag_count,0.0007764141204810487
fwd_iat.min,bwd_pkts_payload.max,0.0007620190185894398
fwd_last_window_size,idle.avg,0.0007482146131863717
flow_pkts_payload.tot,flow_pkts_payload.min,0.0007427431735686706
fwd_bulk_packets,bwd_pkts_payload.min,0.000730275367361214
bwd_subflow_bytes,flow_RST_flag_count,0.0006973602983824387
bwd_iat.avg,id.resp_p,0.0006944762729998696
fwd_last_window_size,flow_iat.std,0.000682628462300235
active.std,bwd_header_size_min,0.0006777694391044329
fwd_iat.min,flow_CWR_flag_count,0.0006553184569894395
flow_iat.min,bwd_header_size_tot,0.0006485435716857607
fwd_last_window_size,flow_iat.max,0.0006406227345140519
bwd_iat.min,fwd_pkts_payload.std,0.0006031570451036024
flow_iat.avg,flow_RST_flag_count,0.0006014544310617846
flow_iat.min,bwd_pkts_tot,0.0005640776595956608
fwd_iat.min,bwd_pkts_payload.std,0.0005606808650753578
bwd_pkts_payload.min,fwd_pkts_tot,0.0005515158140227481
bwd_pkts_payload.min,fwd_pkts_payload.tot,0.0005325459561136824
fwd_iat.std,fwd_iat.min,0.0005130549182471033
bwd_iat.min,fwd_data_pkts_tot,0.0005100637946300479
bwd_bulk_rate,fwd_iat.min,0.0005026702788640332
fwd_subflow_pkts,bwd_iat.min,0.0004866477960758523
bwd_iat.min,bwd_pkts_tot,0.0004764608269119181
fwd_last_window_size,fwd_bulk_rate,0.00045027791608932437
fwd_iat.min,flow_ECE_flag_count,0.0004323093711712375
bwd_iat.min,flow_ACK_flag_count,0.00043112549550214336
bwd_iat.min,bwd_data_pkts_tot,0.00043036261562944445
active.std,down_up_ratio,0.0004186126031578724
bwd_iat.min,flow_pkts_payload.max,0.00041137859507883344
fwd_last_window_size,fwd_bulk_packets,0.0004025589946146765
fwd_iat.min,bwd_header_size_max,0.00038867705164473323
active.std,id.resp_p,0.0003696697494389546
fwd_subflow_bytes,flow_iat.std,0.00036656222670065035
idle.std,id.resp_p,0.00035396958833579456
fwd_last_window_size,fwd_bulk_bytes,0.0003334312267777029
bwd_iat.min,flow_CWR_flag_count,0.0003158795591903185
fwd_last_window_size,fwd_iat.std,0.0003071632383493042
fwd_iat.min,bwd_pkts_payload.avg,0.0002894923820949598
bwd_iat.min,flow_ECE_flag_count,0.00028687784344147427
bwd_subflow_bytes,flow_iat.min,0.000285216955363018
active.std,fwd_iat.min,0.00027656571620018834
fwd_header_size_tot,id.resp_p,0.00027120521988400294
fwd_pkts_payload.tot,id.resp_p,0.0002690242758890054
fwd_bulk_packets,bwd_iat.min,0.00026313636547304237
bwd_iat.min,fwd_pkts_payload.tot,0.00026242443302023055
fwd_bulk_packets,flow_iat.min,0.0002206282633133895
fwd_bulk_rate,flow_iat.min,0.00020943065827213678
